date,open,high,low,close,volume,return,target,willr,sma,ema,wma,tema,kama,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,mom,roc,STOCHk_14_3_3,STOCHd_14_3_3,atr,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,DCL_20_20,DCM_20_20,DCU_20_20,obv,adosc,cmf
2005-03-16,41.21,42.31,40.78,41.18,24921900.0,0.00537109375,1,-95.39937353171494,40.979,44.35844722248425,40.69818181818182,37.73635963091962,41.163979570384136,24.3072591268395,-9.603895260482297,-1.3842890410866353,-8.219606219395661,-2.9410000000000025,-6.665760068901435,3.8958496476115942,3.254154702862617,3.148804861759634,13.738228614693114,57.97305,102.20787138530689,152.60477544413098,0.3101829116283263,38.83,64.85499999999999,90.88,336458000.0,-3623148.884217132,-0.07307764366504602
2005-03-17,41.53,42.88,41.32,42.25,28640000.0,0.0259834871296746,1,-45.800316957210775,41.025,43.975093182032566,40.929272727272725,39.180602219211806,41.175289285073696,26.94168085343525,-9.205909834095777,-0.7890428917600918,-8.416866942335686,0.46000000000000085,1.1007418042593942,20.990079677797407,9.395979748163397,3.0427098807536486,13.431411245379316,55.57905000000001,97.72668875462071,151.66735939034834,0.3418766697987472,38.83,64.85499999999999,90.88,365098000.0,-1985836.0814717337,-0.1175720754848485
2005-03-18,43.33,43.44,42.5,42.96,33576800.0,0.0168047337278107,1,-34.23566878980889,41.04,43.790530785299374,41.281090909090906,40.61666307802189,41.185951131625934,28.71460789869071,-8.732549060327472,-0.25254569439342944,-8.480003365934042,0.14999999999999858,0.3503854239663597,41.521546907088464,22.135825410832485,2.907281085634928,13.582437199058205,53.33655,93.0906628009418,149.06893228355338,0.3694908618391532,38.83,64.37,89.91,398674800.0,-1362804.8365784138,-0.07541683349675803
2005-03-21,43.29,43.97,42.86,43.7,19326000.0,0.0172253258845438,1,-19.63696369636959,41.135000000000005,43.774070642517664,41.76472727272728,42.01261811786979,41.23405663127307,30.604811571063472,-8.203134789593584,0.22149486107236704,-8.42462965066595,0.9500000000000028,2.222222222222229,66.77568351887025,43.09577003458538,2.776122924169149,14.353302148821193,51.18105,88.0087978511788,143.9116542203757,0.39843188307046407,38.83,64.37,89.91,418000800.0,2173650.8912548944,-0.043640646315324695
2005-03-22,43.71,43.96,42.68,42.83,19693400.0,-0.019908466819222,0,-28.315412186379906,41.365,43.60242143478718,42.07290909090909,42.61139143601323,41.359996772997114,29.610713683197805,-7.764270220903583,0.5282875438098955,-8.292557764713479,2.299999999999997,5.674808783617067,72.6039851091472,60.30040517836864,2.667110718394904,15.598844854180925,49.05805,82.51725514581908,136.40658422346212,0.40693069406673826,38.83,64.37,89.91,398307400.0,-1374690.7386092097,-0.030581843030628744
2005-03-23,42.45,43.4,42.02,42.55,21779400.0,-0.0065374737333644,0,-27.62645914396891,41.685,43.41107208300769,42.28836363636363,42.91370020756357,41.564805105716786,29.28106618098123,-7.354284929526479,0.7506182681496014,-8.10490319767608,3.1999999999999957,8.132147395171526,74.80705499109386,71.39557453970377,2.5734621418559396,18.485635505900014,46.77405,75.0624644941,120.95772974159814,0.42533957672175293,38.83,64.37,89.91,376528000.0,-4308225.409371793,-0.08121659093211388
2005-03-24,42.95,43.0,42.5,42.5,12596600.0,-0.0011750881316098,0,-28.599221789883245,41.952000000000005,43.245422613369925,42.43654545454546,43.10472417548758,41.701004677967866,29.21851209722845,-6.953250471273456,0.9213221811220995,-7.874572652395556,2.6700000000000017,6.703489831785091,71.81963562658932,73.07689190894347,2.4228000214891994,23.790855437597642,44.452549999999995,65.11424456240235,92.96067182828592,0.45274951930726415,38.83,64.37,89.91,363931400.0,-9124660.010195412,-0.138180095167066
2005-03-28,42.75,42.96,42.47,42.53,9836100.0,0.0007058823529411,1,-28.015564202334588,42.178,43.115345774575395,42.541636363636364,43.246339281257804,41.80639087875672,29.31608412172784,-6.557417200889766,1.0537243612046323,-7.6111415620943985,2.259999999999998,5.612118202135579,71.91958495460442,72.84875852409589,2.2825317320521155,39.072974237809944,42.12955,45.18612576219006,14.510365110427513,0.5655063101908971,38.83,41.985,45.14,373767500.0,-12628723.904410705,-0.15307528512838897
2005-03-29,42.56,42.83,41.5,41.75,16477000.0,-0.0183399952974371,0,-43.19066147859919,42.321,42.86710108828896,42.46381818181818,42.980503502708316,41.803554575936346,28.226596803223845,-6.2347852403226085,1.101085057417432,-7.3358702977400405,1.4299999999999997,3.5466269841269833,66.73151750972765,70.1569126969738,2.2134830366232396,39.18412623939152,41.97405,44.76397376060848,13.293564764936816,0.45984657302048765,38.83,41.97,45.11,357290500.0,-16185887.582743738,-0.1852010310542519
2005-03-30,41.99,42.8,41.821,42.8,14105700.0,0.0251497005988023,1,-24.02464065708424,42.505,42.854900890418236,42.55090909090909,43.26699020922344,41.86862477895839,31.895781822609898,-5.827198544831845,1.2069374023265578,-7.034135947158402,1.8399999999999963,4.492187499999991,68.25637788732733,68.96916011721981,2.1292319515066622,39.317060771793976,41.88905,44.46103922820602,12.280007439681834,0.6770905550478128,38.83,41.86,44.89,371396200.0,-11681469.30726691,-0.14729380649321927
2005-03-31,42.45,42.52,41.59,41.67,22719100.0,-0.0264018691588784,0,-51.685393258426956,42.554,42.639464364887644,42.39909090909091,42.933728389805104,41.86628701947827,30.111698422007894,-5.531599868366634,1.2020288630334157,-6.733628731400049,0.490000000000002,1.1898980087421127,60.366434868629874,65.11811008856162,2.062733226835118,39.406768871246584,41.76649999999999,44.1262311287534,11.299635491379025,0.47955275522195395,38.83,41.62,44.41,348677100.0,-14761940.232132217,-0.15374480028534995
2005-04-01,42.09,42.18,40.57,40.89,22903000.0,-0.0187185025197984,0,-69.21348314606745,42.418,42.32137993490807,42.096545454545456,42.342293669206185,41.83026924036384,28.90964039560269,-5.299189510812788,1.14755137646981,-6.446740887282598,-1.3599999999999994,-3.2189349112426022,51.69216097947378,60.10499124514367,2.03001164992905,39.33115044397105,41.721500000000006,44.111849556028965,11.458598353505785,0.3260714635014804,38.83,41.4,43.97,325774100.0,-19070634.36408683,-0.12274354432978558
2005-04-04,40.99,41.31,40.16,41.09,20714800.0,0.0048911714355588,1,-75.5905511811022,42.23100000000001,42.09749267401569,41.855090909090904,42.027538162187355,41.78211650569782,29.684744110587808,-5.0407575838311445,1.1247866427611628,-6.165544226592307,-1.8699999999999974,-4.352886405959025,34.50352413813447,48.85403999541271,1.9664620878458194,39.28454721442394,41.6355,43.98645278557606,11.293020550136601,0.38398320813866726,38.83,41.4,43.97,346488900.0,-15030316.94228169,-0.13518609571599788
2005-04-05,41.22,42.24,41.09,41.89,19865700.0,0.019469457288878,1,-54.593175853018295,42.05,42.059766733285564,41.79309090909091,42.174924263144945,41.78870251048887,32.83909721434675,-4.717020232676504,1.1588191951326436,-5.875839427809147,-1.8100000000000023,-4.141876430205954,33.53426327327069,39.909982796959646,1.9075480224043406,39.293779703833486,41.5925,43.891220296166516,11.053532709822756,0.5647099171865599,38.83,41.4,43.97,366354600.0,-9537669.93505127,-0.1133390698618679
2005-04-06,42.4,42.81,42.15,42.33,14815200.0,0.0105037001671042,1,-43.044619422572175,42.0,42.108900054506364,41.844,42.46776870399628,41.796350036280984,34.57744090966739,-4.374524926413734,1.2010516011163306,-5.575576527530065,-0.5,-1.167406023815083,42.25721784776911,36.765001753058094,1.8363407039367046,39.416509046794786,41.6825,43.94849095320521,10.872624977893414,0.6428734742043258,38.83,41.4,43.97,381169800.0,-8566311.289237538,-0.08588660625310285
2005-04-07,42.33,43.75,42.25,43.56,18106700.0,0.0290574060949682,1,-10.761154855642951,42.101,42.37273640823248,42.12763636363637,43.209589121565706,41.84050340522208,39.30673923731791,-3.958216353969526,1.2938881388484313,-5.252104492817957,1.0100000000000051,2.373678025851951,63.8670166229222,46.55283258132067,1.8121051978746248,39.75422371436192,41.892999999999994,44.03177628563807,10.210661855861712,0.8897088281729015,39.1,41.535,43.97,399276500.0,-3088468.7563224304,-0.026471269249457547
2005-04-08,43.7,44.45,43.54,43.74,23212500.0,0.0041322314049587,1,-16.550116550116545,42.225,42.621329788553844,42.42563636363637,43.767063638020915,41.90021844106827,39.99040207970918,-3.5725818159694285,1.3436181414788226,-4.916199957448251,1.240000000000002,2.917647058823534,76.54803639055612,60.890756953749154,1.7471435153510282,40.02632372237294,42.088499999999996,44.15067627762705,9.799238640612296,0.9004264858240896,39.52,41.985,44.45,422489000.0,-4706055.245778921,-0.07652877240158369
2005-04-11,44.22,44.25,41.91,41.92,29345100.0,-0.0416095107453132,0,-58.97435897435892,42.164,42.49381528154405,42.37018181818182,43.28592679840902,41.9004499931381,35.62127629641098,-3.3749184962716896,1.233025168941249,-4.607943665212939,-0.6099999999999994,-1.4342816835175156,71.23812320662721,70.55105874003517,1.7898109658281975,40.281651964298874,42.17100000000001,44.06034803570114,8.960413723654323,0.4335749699745343,39.52,41.985,44.45,393143900.0,-14197245.16259528,-0.15622783013435093
2005-04-12,42.49,43.19,42.01,42.66,35037900.0,0.017652671755725,1,-41.724941724941814,42.255,42.52403068489968,42.46036363636364,43.268904744999105,41.91328301425923,38.56049240165927,-3.122562123331626,1.1883052335050506,-4.310867356836677,0.9099999999999966,2.179640718562866,60.91686091686091,69.56767350468141,1.7524207652295236,40.59169106587045,42.288,43.984308934129544,8.022649139848408,0.6096498381030133,40.16,42.305,44.45,428181800.0,-15655608.118406676,-0.15613094826217924
2005-04-13,42.95,42.99,40.39,41.04,48998100.0,-0.0379746835443037,0,-79.48717948717946,42.079,42.25420692400883,42.23945454545455,42.5009908804523,41.8840183609713,34.81332855672858,-3.018493032015826,1.0338994598566806,-4.0523924918725065,-1.759999999999998,-4.112149532710276,39.93783993783995,57.364274687109365,1.8133568838517429,40.607902615640135,42.291999999999994,43.97609738435985,7.964141607679274,0.12828752908612465,40.16,42.305,44.45,379183700.0,-22624126.31683798,-0.22292325115654443
2005-04-14,38.81,39.98,36.84,37.26,98328300.0,-0.0921052631578948,0,-94.48094612352175,41.638,41.346169301461764,41.36327272727273,40.2618147701692,41.48532940125445,27.980796807909368,-3.2040970997083917,0.6786363137312921,-3.882733413439684,-4.410000000000004,-10.583153347732189,28.102310888119003,42.98567058093996,1.9848630521466792,39.35749383787296,42.096,44.834506162127035,13.010766638763961,-0.3829631400653497,36.84,40.645,44.45,280855400.0,-46334844.918718815,-0.30549436151244813
2005-04-15,36.62,37.25,35.28,35.35,61717400.0,-0.05126140633387,0,-99.23664122137404,41.084,40.25595670119599,40.22,37.910271818030196,40.83019321214823,25.2808566053162,-3.4653641373625916,0.333895420861674,-3.7992595582242656,-5.539999999999999,-13.548544876497917,8.931744389308255,25.657298405089076,1.9845137401514994,37.73599364882098,41.751,45.766006351179016,19.23310268582318,-0.29713448001400106,35.28,39.865,44.45,219138000.0,-70064232.22447781,-0.399134911131084
2005-04-18,35.03,36.3,34.0,35.62,47399200.0,0.0076379066478076,1,-84.49760765550242,40.53699999999999,39.413055482796715,39.22654545454545,36.50627310345005,40.28983662338441,26.362559110067625,-3.6090307436459383,0.1521830516626621,-3.7612137953086004,-5.470000000000006,-13.312241421270395,7.261601666533932,14.765218981320402,2.0071659622913938,36.60833083222801,41.384,46.15966916777199,23.0797852685675,-0.10347563844012105,34.0,39.225,44.45,266537200.0,-67238463.70662433,-0.3547601085355224
2005-04-19,36.6,37.44,35.87,37.09,38630100.0,0.0412689500280742,1,-70.43062200956936,40.057,38.99068175865185,38.59981818181818,36.30456846493613,40.0403109425549,32.12399187300393,-3.5631965378149886,0.15841380599488986,-3.7216103438098784,-4.799999999999997,-11.458582000477435,15.278376371184732,10.490574142342311,1.9937322658718268,36.054999124736696,41.0535,46.0520008752633,24.351155810166265,0.10353112874155364,34.0,39.225,44.45,305167300.0,-53158724.44211735,-0.3240184921473341
2005-04-20,37.66,37.74,35.44,35.51,33754700.0,-0.0425990833108655,0,-85.55023923444979,39.375,38.35783052980606,37.77309090909091,35.53229551072003,39.49860375796008,29.456306900041625,-3.6127202051803096,0.08711211090365545,-3.699832316083965,-6.82,-16.111504842901017,19.84051036682615,14.12682946818161,2.0157068064333186,35.21355489614591,40.6875,46.16144510385409,26.90725703891412,0.027077829447482875,34.0,39.225,44.45,271412600.0,-52652604.45774911,-0.34378802075032733
2005-04-21,36.4,37.19,35.9,37.14,27128300.0,0.0459025626584062,1,-69.95215311004786,38.733,38.13640679711404,37.366727272727275,35.828843740918956,39.25369483459796,35.41501107855619,-3.480321708612621,0.17560848597707546,-3.6559301945896965,-6.420000000000002,-14.738292011019288,24.68899521531101,19.935960651107305,1.9916277550930308,34.80499821810361,40.417,46.02900178189639,27.770501432052793,0.20803644338004396,34.0,39.225,44.45,298540900.0,-39696349.64733659,-0.29195278442805006
2005-04-22,36.8,37.0,34.9,35.5,29968900.0,-0.0441572428648358,0,-85.64593301435407,37.909,37.657060106729666,36.77890909090909,35.355895576533506,38.75098241712075,32.445474431987286,-3.4677551177563117,0.15054006146670806,-3.61829517922302,-8.240000000000002,-18.838591678097856,19.617224880382768,21.382243487506646,2.009437305208061,34.15327325622765,40.067,45.98072674377235,29.519189077157513,0.11386447177243746,34.0,39.225,44.45,268572000.0,-34873972.71150088,-0.28433162986005067
2005-04-25,36.49,37.02,36.11,36.98,26659300.0,0.0416901408450702,1,-71.48325358851679,37.415,37.53395826914245,36.61,35.77179185302286,38.64113904598358,37.53568599060732,-3.3003282432363434,0.25437354878934126,-3.5547017920256847,-4.940000000000005,-11.784351145038178,24.30622009569377,22.870813397129186,1.9743518683897916,33.843343342123546,39.7895,45.73565665787645,29.88806925383054,0.26375496294077155,34.0,39.225,44.45,295231300.0,-21994031.131110042,-0.22812762465012917
2005-04-26,36.78,37.51,36.12,36.19,28946700.0,-0.0213628988642509,0,-79.04306220095695,36.768,37.289602220207456,36.38727272727272,35.747815322976386,38.41244727197115,35.977351671897985,-3.1945627062963524,0.28811126858346636,-3.482673974879819,-6.469999999999999,-15.16643225503985,21.27591706539073,21.733120680489094,1.9324732066024428,33.43941543207701,39.5115,45.58358456792298,30.735783596790736,0.22649425721551247,34.0,39.225,44.45,266284600.0,-23008162.893203735,-0.24760939768439777
2005-04-27,35.89,36.36,35.51,35.95,21924600.0,-0.0066316662061342,0,-81.33971291866027,36.259,37.04603818016974,36.23854545454546,35.66757393863764,38.23060417717211,35.495231695124005,-3.0944379955166283,0.3105887834905525,-3.405026779007181,-5.089999999999996,-12.40253411306042,22.71132376395533,22.764486975013284,1.8549142352861603,33.104760888618536,39.169,45.23323911138146,30.964482684681567,0.23459159996193724,34.0,39.225,44.45,244360000.0,-21085171.72002566,-0.26461368352930276
2005-04-28,36.29,36.34,35.24,35.54,20539500.0,-0.0114047287899862,0,-84.97560975609757,36.087,36.77221305650251,36.10781818181818,35.46740042078654,38.16578896920099,34.64119582915468,-3.0134350113385935,0.3132734141348701,-3.3267084254734636,-1.7199999999999989,-4.61621041331186,18.21387170809507,20.73370417914705,1.8008367560869685,32.71578095647696,38.8625,45.00921904352303,31.633163298928455,0.229733864808657,34.0,39.225,44.45,223820500.0,-21352248.56306213,-0.25129391921012756
2005-04-29,36.15,36.23,35.22,36.06,23986800.0,0.0146314012380417,1,-77.58433079434165,36.158,36.64271977350205,36.10290909090909,35.60431961471155,38.14161623517821,36.720756257757635,-2.8741485136339904,0.3620479294715784,-3.2361964431055688,0.7100000000000009,2.008486562942011,18.70011551030018,19.875103660783534,1.7441976370326537,32.432501312918546,38.620999999999995,44.809498687081444,32.047324963524765,0.2930839021307296,34.0,39.225,44.45,247807300.0,-14457473.333800793,-0.20648149196817714
2005-05-02,36.21,36.65,36.02,36.43,16640000.0,0.0102606766500277,1,-72.96996662958844,36.239000000000004,36.60404345104713,36.15236363636363,35.89414895399475,38.11989023513826,38.226844091968374,-2.702751416986416,0.42675602089532205,-3.1295074378817382,0.8100000000000023,2.2740033688938865,21.49003093999079,19.46800605279535,1.6644148720863545,32.23810048862513,38.388,44.53789951137487,32.04073935279186,0.3408104070336046,34.0,39.225,44.45,264447300.0,-8725800.032898873,-0.21943191410991097
2005-05-03,36.4,36.74,36.03,36.21,17740700.0,-0.0060389788635739,0,-63.043478260869534,36.150999999999996,36.53239918722038,36.147090909090906,36.01108430453063,38.090434314303664,37.652999570614426,-2.5552152140062674,0.45943377910037686,-3.0146489931066442,-0.8800000000000026,-2.3726071717444124,28.800741438400134,22.9969626295637,1.5960855389434616,32.10445201702587,38.104,44.10354798297413,31.490384122266054,0.342154775211824,34.0,39.225,44.45,246706600.0,-8370402.245480269,-0.24505531969319908
2005-05-04,36.11,37.2,36.1,37.15,16006300.0,0.0259596796465064,1,-15.775401069518802,36.315,36.6446902440894,36.32872727272728,36.529813123965674,38.05846969627052,41.681314162421444,-2.3355191551015295,0.5433038704040918,-2.8788230255056213,1.6400000000000006,4.618417347226135,49.403718013341084,33.231496797244006,1.5605751696881196,32.15848437089908,37.845,43.531515629100916,30.051608556485228,0.438890522304791,34.0,39.225,44.45,262712900.0,-2834145.0952530503,-0.21256294195284833
2005-05-05,37.25,37.27,36.47,36.68,13834500.0,-0.0126514131897711,0,-28.34224598930486,36.269,36.65111019970951,36.395090909090904,36.67131909650465,38.04366352233259,40.27994869331946,-2.1742698878103326,0.5636425101562308,-2.7379123979665634,-0.46000000000000085,-1.2385568120624686,64.27962489343561,47.494694781725606,1.5061406357891844,32.44112687906019,37.501,42.5608731209398,26.985270371135734,0.4188714834960617,34.0,39.225,44.45,248878400.0,-2402559.093318939,-0.2443895609938084
2005-05-06,36.89,37.33,36.79,37.24,11651700.0,0.0152671755725191,1,-17.60563380281688,36.443,36.75818107248959,36.571636363636365,37.018835060798814,37.99770374402022,42.74975126730975,-1.978484622692612,0.6075422202191616,-2.5860268429117736,1.740000000000002,4.901408450704231,79.42557304611982,64.36963865096551,1.4448751385514893,33.003660608242754,37.176,41.34833939175725,22.44641377102027,0.5076695582490769,34.0,39.125,44.25,260530100.0,463986.00686490536,-0.21669655057068432
2005-05-09,37.24,37.45,36.75,36.97,12703400.0,-0.0072502685284641,0,-27.112676056338103,36.442,36.79669360476421,36.66745454545455,37.123630327606165,37.99325777680898,41.85106318479819,-1.8240832369429185,0.6095548847750845,-2.433638121718003,-0.00999999999999801,-0.027041644131957844,75.64648138384672,73.11722644113405,1.3915788190523182,33.36889735363492,36.9285,40.48810264636508,19.27834949356231,0.5058293023299072,34.0,38.595,43.19,247826700.0,93172.09267964959,-0.18381212868422467
2005-05-10,36.67,37.25,36.33,36.42,15723700.0,-0.0148769272383012,0,-41.76245210727956,36.464999999999996,36.72820385844344,36.66345454545455,36.935256036157796,37.979072720582025,40.00611010849459,-1.7262008607920976,0.5659498087407244,-2.292150669532822,0.23000000000000398,0.6355346780878807,71.17307934452182,75.41504459149613,1.3578411554022367,34.21585612803369,36.6165,39.01714387196631,13.112361214022691,0.4590734797662737,34.0,38.495000000000005,42.99,232103000.0,-4091143.216608107,-0.21608594686816468
2005-05-11,35.24,35.67,33.11,35.61,72927900.0,-0.0222405271828666,0,-43.181818181818166,36.431,36.52489406599918,36.507999999999996,36.434100949480495,37.95320052317668,37.391771235863864,-1.694455969382851,0.47815576011997685,-2.1726117295028278,-0.3400000000000034,-0.9457579972183683,62.64768455152139,69.82241509329666,1.4974865552108214,35.01933790126991,36.345000000000006,37.670662098730105,7.294880169102209,0.22278003546149117,33.11,36.545,39.98,159175100.0,16685642.304397613,-0.060195538987040775
